0.000000000000000000e+00,1.136360392377171014e+00
5.000000000000000000e+00,2.100318936951250492e+00
1.000000000000000000e+01,2.211899963014984483e+00
1.500000000000000000e+01,2.192201898614265509e+00
2.000000000000000000e+01,2.421349681222923156e+00
2.500000000000000000e+01,2.628000059692400026e+00
3.000000000000000000e+01,2.556803025528213258e+00
3.500000000000000000e+01,2.528390205449188688e+00
4.000000000000000000e+01,2.466955455642210637e+00
4.500000000000000000e+01,2.639555494889104903e+00
5.000000000000000000e+01,2.649198483388602643e+00
5.500000000000000000e+01,2.606137543801877232e+00
6.000000000000000000e+01,2.651407346851891500e+00
6.500000000000000000e+01,2.563277376108269223e+00
7.000000000000000000e+01,2.593672370319018317e+00
7.500000000000000000e+01,2.548580072730858070e+00
8.000000000000000000e+01,2.491755544343767781e+00
8.500000000000000000e+01,2.254820520601434453e+00
9.000000000000000000e+01,2.318731948026419687e+00
9.500000000000000000e+01,2.131985769729574542e+00
1.000000000000000000e+02,1.336590129485817124e+00
1.050000000000000000e+02,1.010798395835195290e-01
1.100000000000000000e+02,1.484643915045661400e-01
